age,job,marital,education,balance,contact,day,month,campaign,pdays,previous,poutcome,default_num,deposit_num,loan_num,housing_num,duration_min
35,blue-collar,divorced,unknown,164,unknown,11,jun,2,-1,0,unknown,0,1,0,0,16.116666666666667
36,unemployed,married,secondary,1766,unknown,11,jun,2,-1,0,unknown,0,1,0,0,9.916666666666666
40,admin.,single,tertiary,1248,unknown,11,jun,2,-1,0,unknown,0,1,0,0,21.5
55,blue-collar,married,secondary,0,unknown,12,jun,2,-1,0,unknown,0,1,0,0,10.233333333333333
58,admin.,married,secondary,826,unknown,12,jun,1,-1,0,unknown,0,1,0,0,14.75
39,self-employed,married,tertiary,2630,unknown,12,jun,5,-1,0,unknown,0,1,0,0,10.85
47,housemaid,single,tertiary,3727,unknown,12,jun,6,-1,0,unknown,0,1,0,0,16.55
40,management,married,secondary,406,unknown,12,jun,2,-1,0,unknown,0,1,0,1,9.616666666666667
35,blue-collar,married,tertiary,2999,unknown,12,jun,6,-1,0,unknown,0,1,0,0,19.016666666666666
48,blue-collar,married,secondary,1000,unknown,12,jun,2,-1,0,unknown,0,1,0,1,21.133333333333333
48,management,divorced,tertiary,503,unknown,12,jun,7,-1,0,unknown,0,1,1,0,20.716666666666665
24,blue-collar,single,secondary,-203,unknown,12,jun,3,-1,0,unknown,1,1,0,1,7.75
49,blue-collar,married,primary,361,unknown,16,jun,2,-1,0,unknown,0,1,0,1,8.55
36,blue-collar,married,secondary,274,unknown,16,jun,11,-1,0,unknown,0,1,0,1,11.433333333333334
52,retired,divorced,tertiary,3687,unknown,16,jun,4,-1,0,unknown,0,1,1,1,12.35
42,entrepreneur,single,unknown,323,unknown,16,jun,1,-1,0,unknown,0,1,0,0,10.283333333333333
36,services,married,secondary,981,unknown,16,jun,1,-1,0,unknown,0,1,0,0,18.216666666666665
36,blue-collar,divorced,secondary,638,unknown,16,jun,2,-1,0,unknown,0,1,0,1,23.25
48,unemployed,single,tertiary,3229,unknown,16,jun,1,-1,0,unknown,0,1,0,0,18.15
51,management,single,secondary,1610,unknown,16,jun,3,-1,0,unknown,0,1,0,1,20.8
51,blue-collar,married,secondary,33,unknown,16,jun,3,-1,0,unknown,0,1,1,0,12.016666666666667
46,technician,married,secondary,536,unknown,16,jun,2,-1,0,unknown,0,1,0,1,12.5
37,management,married,tertiary,0,unknown,16,jun,6,-1,0,unknown,0,1,0,0,10.616666666666667
36,entrepreneur,married,tertiary,3057,unknown,16,jun,4,-1,0,unknown,0,1,0,0,46.15
47,management,married,secondary,2892,unknown,17,jun,1,-1,0,unknown,0,1,0,0,9.266666666666667
40,technician,divorced,tertiary,0,unknown,17,jun,1,-1,0,unknown,0,1,0,0,8.7
38,student,single,tertiary,3316,unknown,17,jun,3,-1,0,unknown,0,1,0,0,22.416666666666668
40,management,married,secondary,106,unknown,17,jun,2,-1,0,unknown,0,1,0,0,11.266666666666667
39,blue-collar,married,primary,2303,unknown,17,jun,3,-1,0,unknown,0,1,0,1,12.916666666666666
60,management,married,tertiary,3301,unknown,17,jun,3,-1,0,unknown,0,1,0,0,43.68333333333333
39,self-employed,single,tertiary,426,unknown,18,jun,1,-1,0,unknown,0,1,0,0,17.15
51,services,divorced,secondary,9,unknown,18,jun,2,-1,0,unknown,0,1,0,0,6.183333333333334
27,admin.,married,secondary,-97,unknown,18,jun,2,-1,0,unknown,0,1,0,1,25.466666666666665
41,management,single,tertiary,11008,unknown,18,jun,1,-1,0,unknown,0,1,0,0,25.666666666666668
42,blue-collar,single,primary,4930,unknown,18,jun,1,-1,0,unknown,0,1,0,0,16.216666666666665
41,entrepreneur,married,secondary,707,unknown,18,jun,1,-1,0,unknown,0,1,0,0,11.783333333333333
33,technician,married,secondary,4,unknown,18,jun,2,-1,0,unknown,0,1,1,1,10.416666666666666
46,admin.,married,secondary,126,unknown,18,jun,1,-1,0,unknown,0,1,0,0,20.916666666666668
31,blue-collar,married,secondary,671,unknown,18,jun,4,-1,0,unknown,0,1,0,1,11.733333333333333
41,blue-collar,married,primary,219,unknown,18,jun,3,-1,0,unknown,0,1,1,0,26.233333333333334
41,blue-collar,divorced,secondary,3622,unknown,19,jun,4,-1,0,unknown,0,1,0,0,18.916666666666668
55,retired,divorced,secondary,1580,unknown,19,jun,1,-1,0,unknown,0,1,1,0,16.783333333333335
53,technician,married,secondary,1319,unknown,19,jun,3,-1,0,unknown,0,1,0,0,21.966666666666665
55,housemaid,married,primary,2152,unknown,19,jun,2,-1,0,unknown,0,1,0,0,15.366666666666667
39,services,married,secondary,2843,unknown,19,jun,1,-1,0,unknown,0,1,0,1,9.75
40,entrepreneur,married,tertiary,0,unknown,19,jun,4,-1,0,unknown,1,1,0,0,15.866666666666667
59,retired,married,primary,1115,unknown,19,jun,1,-1,0,unknown,0,1,0,0,13.9
42,blue-collar,single,secondary,625,unknown,19,jun,3,-1,0,unknown,0,1,0,0,10.85
41,blue-collar,married,primary,246,unknown,19,jun,3,-1,0,unknown,0,1,0,0,11.383333333333333
27,blue-collar,married,secondary,61,unknown,19,jun,1,-1,0,unknown,0,1,0,1,16.866666666666667
25,blue-collar,single,secondary,-191,unknown,19,jun,7,-1,0,unknown,0,1,0,1,15.966666666666667
43,unemployed,married,primary,519,unknown,20,jun,2,-1,0,unknown,0,1,0,0,16.216666666666665
44,services,married,secondary,522,unknown,20,jun,1,-1,0,unknown,0,1,1,0,15.183333333333334
26,blue-collar,single,secondary,-46,unknown,20,jun,7,-1,0,unknown,0,1,0,1,6.366666666666666
52,retired,married,tertiary,2269,unknown,20,jun,1,-1,0,unknown,0,1,0,0,20.166666666666668
54,services,married,unknown,386,unknown,20,jun,1,-1,0,unknown,0,1,1,0,13.966666666666667
56,management,married,tertiary,0,unknown,20,jun,1,-1,0,unknown,0,1,1,0,7.033333333333333
57,management,married,tertiary,9103,unknown,20,jun,2,-1,0,unknown,0,1,1,0,18.3
29,blue-collar,single,secondary,908,unknown,20,jun,1,-1,0,unknown,0,1,0,1,27.716666666666665
47,technician,married,tertiary,1694,unknown,20,jun,3,-1,0,unknown,0,1,1,0,9.333333333333334
57,management,married,tertiary,-92,unknown,20,jun,1,-1,0,unknown,0,1,1,1,26.95
40,blue-collar,married,secondary,188,unknown,20,jun,2,-1,0,unknown,0,1,1,1,9.5
46,services,divorced,secondary,0,unknown,20,jun,3,-1,0,unknown,0,1,0,0,17.05
43,blue-collar,single,secondary,740,unknown,20,jun,2,-1,0,unknown,0,1,0,1,9.75
45,management,married,tertiary,655,unknown,20,jun,3,-1,0,unknown,0,1,0,0,11.55
24,management,married,secondary,867,unknown,20,jun,10,-1,0,unknown,0,1,0,1,9.1
40,blue-collar,married,secondary,1009,unknown,20,jun,5,-1,0,unknown,0,1,1,1,17.266666666666666
38,services,divorced,unknown,6360,unknown,20,jun,2,-1,0,unknown,0,1,0,0,23.483333333333334
36,unemployed,married,tertiary,4145,unknown,20,jun,4,-1,0,unknown,0,1,0,0,16.466666666666665
27,blue-collar,single,secondary,-27,unknown,23,jun,2,-1,0,unknown,1,1,0,0,8.3
26,admin.,single,primary,-122,unknown,23,jun,3,-1,0,unknown,0,1,0,1,11.166666666666666
43,management,married,tertiary,149,unknown,23,jun,2,-1,0,unknown,0,1,0,1,11.033333333333333
25,blue-collar,single,primary,52,unknown,24,jun,2,-1,0,unknown,0,1,0,1,8.8
27,blue-collar,married,tertiary,335,unknown,26,jun,3,-1,0,unknown,0,1,0,1,8.65
30,technician,married,tertiary,526,unknown,26,jun,3,-1,0,unknown,0,1,1,1,11.283333333333333
28,admin.,single,secondary,-7,unknown,26,jun,2,-1,0,unknown,0,1,1,0,53.05
27,blue-collar,married,primary,-413,unknown,27,jun,6,-1,0,unknown,0,1,1,0,7.033333333333333
32,admin.,divorced,secondary,-241,unknown,27,jun,2,-1,0,unknown,0,1,1,0,14.266666666666667
41,blue-collar,single,secondary,75,unknown,1,jul,9,-1,0,unknown,0,1,0,1,7.983333333333333
37,technician,single,tertiary,0,unknown,1,jul,2,-1,0,unknown,0,1,0,0,18.916666666666668
27,technician,single,secondary,158,unknown,1,jul,2,-1,0,unknown,0,1,0,0,10.833333333333334
29,services,single,secondary,84,unknown,3,jul,3,-1,0,unknown,0,1,1,0,9.783333333333333
33,services,married,secondary,114,unknown,3,jul,1,-1,0,unknown,0,1,1,0,11.266666666666667
36,technician,married,primary,0,unknown,4,jul,1,-1,0,unknown,0,1,0,0,9.733333333333333
28,blue-collar,single,secondary,-127,cellular,4,jul,3,-1,0,unknown,0,1,0,1,17.4
55,blue-collar,married,secondary,49,cellular,7,jul,4,-1,0,unknown,0,1,0,1,8.233333333333333
51,technician,married,secondary,216,cellular,7,jul,2,-1,0,unknown,0,1,0,0,10.25
39,technician,single,secondary,506,cellular,7,jul,2,-1,0,unknown,0,1,0,1,11.966666666666667
42,blue-collar,divorced,primary,213,cellular,7,jul,3,-1,0,unknown,0,1,0,1,7.233333333333333
33,services,single,secondary,170,cellular,7,jul,1,-1,0,unknown,0,1,0,0,13.033333333333333
36,entrepreneur,divorced,tertiary,776,cellular,7,jul,3,-1,0,unknown,0,1,1,0,12.033333333333333
45,technician,married,secondary,879,cellular,7,jul,2,-1,0,unknown,0,1,0,0,10.35
37,self-employed,married,secondary,1633,cellular,7,jul,2,-1,0,unknown,0,1,0,0,10.483333333333333
46,unemployed,married,secondary,926,cellular,7,jul,5,-1,0,unknown,0,1,0,0,6.416666666666667
32,self-employed,single,tertiary,2559,cellular,7,jul,1,-1,0,unknown,0,1,0,0,14.816666666666666
28,technician,single,secondary,909,cellular,7,jul,1,-1,0,unknown,0,1,1,0,8.866666666666667
45,admin.,divorced,secondary,-176,cellular,7,jul,1,-1,0,unknown,0,1,1,0,9.566666666666666
41,blue-collar,single,secondary,1085,cellular,7,jul,1,-1,0,unknown,1,1,1,1,9.983333333333333
59,blue-collar,divorced,primary,1265,cellular,7,jul,1,-1,0,unknown,0,1,1,0,14.15
47,technician,single,secondary,-239,cellular,7,jul,3,-1,0,unknown,0,1,1,1,16.216666666666665
31,blue-collar,single,secondary,726,cellular,7,jul,2,-1,0,unknown,0,1,0,0,11.983333333333333
31,management,single,tertiary,296,cellular,8,jul,4,-1,0,unknown,0,1,1,0,8.483333333333333
33,entrepreneur,married,secondary,-627,cellular,8,jul,1,-1,0,unknown,0,1,1,1,12.333333333333334
52,entrepreneur,married,tertiary,-468,cellular,8,jul,1,-1,0,unknown,1,1,0,0,8.9
26,self-employed,single,secondary,551,cellular,8,jul,1,-1,0,unknown,0,1,0,0,8.85
25,technician,single,secondary,0,cellular,8,jul,1,-1,0,unknown,0,1,1,0,10.566666666666666
25,blue-collar,married,secondary,101,cellular,8,jul,3,-1,0,unknown,0,1,1,0,7.666666666666667
28,blue-collar,single,secondary,517,cellular,8,jul,1,-1,0,unknown,0,1,1,0,11.35
33,entrepreneur,divorced,tertiary,37,cellular,8,jul,1,-1,0,unknown,0,1,1,0,18.033333333333335
45,management,divorced,tertiary,854,cellular,8,jul,1,-1,0,unknown,0,1,1,0,12.166666666666666
36,services,married,secondary,30,cellular,8,jul,5,-1,0,unknown,0,1,1,0,11.933333333333334
26,blue-collar,single,secondary,81,cellular,8,jul,2,-1,0,unknown,1,1,1,0,13.383333333333333
38,technician,married,secondary,0,cellular,8,jul,1,-1,0,unknown,0,1,0,0,10.583333333333334
56,blue-collar,single,secondary,663,cellular,8,jul,3,-1,0,unknown,0,1,1,0,13.65
26,admin.,single,secondary,102,cellular,8,jul,2,-1,0,unknown,0,1,1,0,10.966666666666667
26,technician,married,secondary,370,cellular,8,jul,4,-1,0,unknown,0,1,1,0,17.683333333333334
25,blue-collar,single,secondary,189,cellular,8,jul,2,-1,0,unknown,0,1,1,0,11.45
26,unemployed,single,secondary,111,cellular,9,jul,1,-1,0,unknown,0,1,0,0,8.95
40,blue-collar,married,primary,665,cellular,9,jul,1,-1,0,unknown,0,1,0,1,13.016666666666667
37,admin.,married,primary,214,cellular,9,jul,1,-1,0,unknown,0,1,0,1,10.75
43,blue-collar,single,primary,0,cellular,9,jul,1,-1,0,unknown,0,1,0,0,20.7
41,services,divorced,tertiary,1583,cellular,9,jul,1,-1,0,unknown,0,1,0,1,11.033333333333333
49,blue-collar,married,secondary,0,cellular,9,jul,1,-1,0,unknown,0,1,1,0,10.416666666666666
29,admin.,divorced,tertiary,0,cellular,9,jul,3,-1,0,unknown,1,1,1,0,7.1
39,services,divorced,secondary,687,cellular,9,jul,1,-1,0,unknown,0,1,0,1,14.483333333333333
38,management,married,tertiary,327,cellular,9,jul,5,-1,0,unknown,1,1,1,1,9.266666666666667
26,technician,married,secondary,-119,cellular,9,jul,5,-1,0,unknown,0,1,1,0,5.983333333333333
32,management,married,tertiary,794,cellular,9,jul,1,-1,0,unknown,0,1,1,1,16.9
33,blue-collar,married,primary,-191,cellular,9,jul,4,-1,0,unknown,0,1,1,1,21.5
31,management,single,tertiary,409,cellular,9,jul,5,-1,0,unknown,0,1,1,0,9.4
49,blue-collar,married,primary,3,cellular,9,jul,6,-1,0,unknown,0,1,1,0,23.983333333333334
27,unemployed,single,primary,9,cellular,9,jul,2,-1,0,unknown,0,1,1,0,15.316666666666666
30,blue-collar,single,secondary,155,cellular,9,jul,3,-1,0,unknown,0,1,1,1,23.766666666666666
35,blue-collar,married,secondary,1330,cellular,10,jul,1,-1,0,unknown,0,1,0,0,15.016666666666667
26,blue-collar,single,secondary,-29,cellular,10,jul,4,-1,0,unknown,0,1,0,1,16.633333333333333
45,entrepreneur,married,unknown,3133,cellular,10,jul,1,-1,0,unknown,0,1,1,1,13.4
34,admin.,married,secondary,-33,cellular,10,jul,1,-1,0,unknown,0,1,1,1,16.016666666666666
28,admin.,single,secondary,-170,cellular,10,jul,2,-1,0,unknown,0,1,1,0,12.0
25,blue-collar,single,secondary,1243,cellular,10,jul,7,-1,0,unknown,0,1,1,0,22.35
30,blue-collar,single,secondary,1598,cellular,10,jul,1,-1,0,unknown,0,1,0,1,10.566666666666666
30,services,married,secondary,5,cellular,10,jul,5,-1,0,unknown,0,1,1,0,13.816666666666666
47,services,married,secondary,367,cellular,10,jul,4,-1,0,unknown,0,1,0,1,7.933333333333334
57,admin.,divorced,secondary,658,cellular,10,jul,1,-1,0,unknown,0,1,0,0,12.066666666666666
38,management,married,tertiary,1722,cellular,10,jul,1,-1,0,unknown,0,1,0,1,8.333333333333334
54,technician,married,secondary,-315,cellular,10,jul,1,-1,0,unknown,0,1,1,0,33.81666666666667
25,blue-collar,single,primary,2483,cellular,10,jul,3,-1,0,unknown,0,1,0,0,24.983333333333334
30,blue-collar,married,secondary,0,cellular,10,jul,1,-1,0,unknown,0,1,1,1,23.316666666666666
26,management,single,tertiary,45,cellular,10,jul,3,-1,0,unknown,0,1,0,0,19.783333333333335
31,student,married,primary,46,cellular,10,jul,1,-1,0,unknown,0,1,0,1,8.116666666666667
29,blue-collar,single,secondary,482,cellular,10,jul,3,-1,0,unknown,0,1,1,0,18.283333333333335
49,blue-collar,married,secondary,3728,cellular,11,jul,2,-1,0,unknown,0,1,0,1,17.666666666666668
60,retired,divorced,secondary,1099,cellular,11,jul,2,-1,0,unknown,0,1,0,0,12.733333333333333
60,management,married,tertiary,2222,cellular,11,jul,2,-1,0,unknown,0,1,0,1,18.666666666666668
29,management,single,tertiary,983,cellular,11,jul,2,-1,0,unknown,0,1,0,1,16.05
55,management,divorced,secondary,204,cellular,11,jul,2,-1,0,unknown,0,1,0,1,32.88333333333333
44,admin.,married,secondary,1074,cellular,11,jul,2,-1,0,unknown,0,1,0,1,15.183333333333334
47,technician,married,secondary,3466,cellular,11,jul,2,-1,0,unknown,0,1,0,1,14.216666666666667
35,admin.,married,secondary,-203,cellular,11,jul,2,-1,0,unknown,0,1,0,1,27.483333333333334
35,entrepreneur,married,secondary,2436,cellular,14,jul,3,-1,0,unknown,0,1,1,0,23.283333333333335
38,technician,married,secondary,976,cellular,14,jul,3,-1,0,unknown,0,1,0,1,12.766666666666667
34,entrepreneur,married,tertiary,146,cellular,14,jul,2,-1,0,unknown,0,1,0,1,13.133333333333333
50,technician,married,secondary,156,cellular,14,jul,3,-1,0,unknown,0,1,1,0,18.833333333333332
43,admin.,married,tertiary,189,cellular,14,jul,4,-1,0,unknown,0,1,0,1,17.7
44,admin.,divorced,secondary,163,cellular,14,jul,2,-1,0,unknown,0,1,0,1,27.816666666666666
51,services,divorced,secondary,242,cellular,14,jul,4,-1,0,unknown,0,1,1,0,22.266666666666666
31,technician,married,secondary,1173,cellular,14,jul,3,-1,0,unknown,0,1,0,1,7.4
39,technician,married,tertiary,0,cellular,14,jul,7,-1,0,unknown,0,1,0,1,14.9
59,management,married,tertiary,296,cellular,15,jul,3,-1,0,unknown,0,1,1,0,13.416666666666666
25,services,single,secondary,333,cellular,15,jul,2,-1,0,unknown,0,1,1,0,17.6
58,management,married,tertiary,3864,cellular,15,jul,4,-1,0,unknown,0,1,0,1,13.583333333333334
30,entrepreneur,married,primary,2686,cellular,15,jul,3,-1,0,unknown,0,1,0,1,13.466666666666667
34,blue-collar,single,primary,-109,cellular,15,jul,4,-1,0,unknown,0,1,0,1,14.333333333333334
51,services,divorced,secondary,65,cellular,15,jul,1,-1,0,unknown,0,1,1,0,14.683333333333334
60,retired,married,secondary,597,cellular,15,jul,1,-1,0,unknown,0,1,0,0,16.35
51,entrepreneur,married,secondary,-799,cellular,15,jul,3,-1,0,unknown,0,1,1,0,16.683333333333334
37,management,divorced,tertiary,1775,cellular,15,jul,5,-1,0,unknown,0,1,0,0,8.566666666666666
30,blue-collar,single,primary,0,cellular,15,jul,3,-1,0,unknown,0,1,0,0,11.933333333333334
46,entrepreneur,divorced,secondary,-563,cellular,15,jul,4,-1,0,unknown,0,1,1,0,12.816666666666666
29,student,single,tertiary,5,cellular,15,jul,5,-1,0,unknown,0,1,0,0,14.816666666666666
27,entrepreneur,married,tertiary,139,cellular,15,jul,5,-1,0,unknown,0,1,0,0,7.466666666666667
28,management,single,tertiary,0,cellular,16,jul,5,-1,0,unknown,0,1,0,1,12.783333333333333
34,blue-collar,single,secondary,855,cellular,16,jul,1,-1,0,unknown,0,1,0,1,9.633333333333333
29,blue-collar,single,unknown,694,cellular,16,jul,4,-1,0,unknown,0,1,1,1,30.1
27,management,single,tertiary,151,cellular,16,jul,1,-1,0,unknown,0,1,0,1,8.266666666666667
26,technician,single,secondary,354,cellular,16,jul,1,-1,0,unknown,0,1,0,0,9.766666666666667
36,management,married,tertiary,673,cellular,16,jul,1,-1,0,unknown,0,1,0,1,11.483333333333333
44,blue-collar,married,primary,1265,cellular,16,jul,1,-1,0,unknown,0,1,0,1,9.25
39,blue-collar,married,tertiary,597,cellular,16,jul,6,-1,0,unknown,0,1,0,0,11.433333333333334
30,technician,married,secondary,-393,cellular,16,jul,1,-1,0,unknown,0,1,1,1,7.25
31,unemployed,divorced,tertiary,256,cellular,16,jul,2,-1,0,unknown,0,1,0,1,14.55
56,blue-collar,married,primary,0,cellular,16,jul,1,-1,0,unknown,0,1,0,1,20.366666666666667
29,blue-collar,married,secondary,2870,cellular,16,jul,1,-1,0,unknown,0,1,0,1,16.466666666666665
43,blue-collar,married,secondary,184,cellular,16,jul,11,-1,0,unknown,0,1,1,0,16.983333333333334
32,blue-collar,married,secondary,1905,cellular,16,jul,2,-1,0,unknown,0,1,0,1,11.816666666666666
30,admin.,single,secondary,-36,cellular,16,jul,9,-1,0,unknown,0,1,0,0,9.35
40,blue-collar,married,secondary,-839,cellular,16,jul,2,-1,0,unknown,0,1,1,1,16.966666666666665
42,services,married,secondary,3465,cellular,16,jul,2,-1,0,unknown,0,1,1,1,17.316666666666666
27,student,married,secondary,119,cellular,16,jul,2,-1,0,unknown,0,1,0,1,13.016666666666667
35,management,married,tertiary,36,cellular,16,jul,5,-1,0,unknown,0,1,1,0,27.6
35,housemaid,married,primary,113,cellular,17,jul,2,-1,0,unknown,0,1,0,1,15.383333333333333
32,blue-collar,single,secondary,118,cellular,17,jul,1,-1,0,unknown,0,1,0,1,21.25
39,technician,married,secondary,251,cellular,17,jul,2,-1,0,unknown,0,1,0,1,5.7
31,blue-collar,divorced,secondary,-277,telephone,17,jul,2,-1,0,unknown,0,1,0,1,16.8
26,services,single,secondary,-189,cellular,17,jul,2,-1,0,unknown,0,1,1,0,8.966666666666667
42,management,married,tertiary,4,cellular,17,jul,1,-1,0,unknown,0,1,0,1,13.25
27,services,single,secondary,1820,cellular,17,jul,1,-1,0,unknown,0,1,0,1,17.116666666666667
33,self-employed,divorced,secondary,1904,cellular,17,jul,2,-1,0,unknown,0,1,0,1,26.4
51,blue-collar,married,primary,201,cellular,17,jul,2,-1,0,unknown,0,1,0,1,9.7
33,admin.,married,secondary,0,telephone,17,jul,7,-1,0,unknown,0,1,0,1,24.133333333333333
30,technician,single,tertiary,178,cellular,17,jul,3,-1,0,unknown,0,1,0,0,10.933333333333334
52,housemaid,married,primary,3798,cellular,17,jul,1,-1,0,unknown,0,1,0,1,20.133333333333333
42,blue-collar,divorced,primary,301,cellular,17,jul,2,-1,0,unknown,0,1,0,1,19.583333333333332
31,management,divorced,tertiary,294,cellular,17,jul,5,-1,0,unknown,0,1,0,1,8.933333333333334
27,services,married,secondary,0,cellular,17,jul,5,-1,0,unknown,0,1,0,1,16.516666666666666
44,blue-collar,single,secondary,292,cellular,17,jul,4,-1,0,unknown,0,1,1,0,19.216666666666665
40,entrepreneur,divorced,secondary,2998,cellular,18,jul,3,-1,0,unknown,0,1,0,1,10.383333333333333
46,housemaid,divorced,primary,2084,cellular,18,jul,2,-1,0,unknown,0,1,0,1,18.016666666666666
32,services,divorced,secondary,454,cellular,18,jul,1,-1,0,unknown,0,1,0,1,16.3
56,technician,divorced,secondary,179,cellular,18,jul,1,-1,0,unknown,0,1,0,0,8.933333333333334
33,blue-collar,married,secondary,661,cellular,18,jul,1,-1,0,unknown,0,1,0,1,16.133333333333333
33,blue-collar,married,secondary,89,cellular,18,jul,2,-1,0,unknown,0,1,0,1,4.633333333333334
32,self-employed,married,primary,102,cellular,18,jul,1,-1,0,unknown,0,1,0,1,9.333333333333334
41,blue-collar,divorced,primary,138,cellular,18,jul,3,-1,0,unknown,0,1,0,1,10.666666666666666
31,admin.,single,secondary,622,cellular,18,jul,1,-1,0,unknown,0,1,0,0,7.0
30,admin.,divorced,secondary,10,cellular,18,jul,2,-1,0,unknown,0,1,0,1,10.966666666666667
34,admin.,divorced,secondary,-251,cellular,18,jul,1,-1,0,unknown,0,1,0,0,10.683333333333334
43,entrepreneur,married,secondary,104,cellular,18,jul,3,-1,0,unknown,0,1,0,1,10.583333333333334
28,blue-collar,married,secondary,173,cellular,18,jul,7,-1,0,unknown,0,1,0,0,9.8
